ChannelTitle=,0 Z Force Plate,1 Z Force Plate,Summed Z Force,EMG1 RBack or Forearm,EMG1 RBack filtered,EMG1 RBack median power,EMG1 RBack smoothed,EMG2 RGlute,EMG2 RGlute filtered,EMG2 RGlute median power,EMG2 RGlute smoothed,EMG3 RHam,EMG3 RHam filtered,EMG3 RHam median power,EMG3 RHam smoothed,EMG4 RQuad,EMG4 RQuad filtered,EMG RQuad median power,EMG4 RQuad smoothed
3523.95,1.199067,569.7902,570.9893,-0.03471875,-0.02734425,0,0.03985048,-0.02629687,0.01601323,0,0.01587746,-0.02457812,-0.1791346,0,0.1694644,0.002578125,0.009283494,0,0.01421006
3523.9509,1.199067,569.7902,570.6795,-0.0295625,-0.02734425,0,0.03985048,-0.02303125,0.01601323,0,0.01587746,-0.02354687,-0.1791346,0,0.1694644,0.00240625,0.009283494,0,0.01421006
3523.9518,0.5794686,569.7902,570.3697,-0.03145312,-0.02734425,0,0.03985048,-0.02389062,0.01601323,0,0.01587746,-0.01821875,-0.1791346,0,0.1694644,0.004296875,0.009283494,0,0.01421006
3523.9527,-0.659729,570.4115,569.7518,-0.03454687,-0.02734425,0,0.03985048,-0.01942187,0.01601323,0,0.01587746,-0.01546875,-0.1791346,0,0.1694644,0.00240625,0.009283494,0,0.01421006
3523.9536,0.5794686,571.6541,572.2336,-0.0323125,-0.02734425,0,0.03985048,-0.01890625,0.01601323,0,0.01587746,-0.01564062,-0.1791346,0,0.1694644,6.25E-16,0.009283494,0,0.01421006
3523.9545,2.438265,570.4115,572.8498,-0.0199375,-0.02734425,0,0.03985048,-0.01357812,0.01601323,0,0.01587746,-0.009453125,-0.1791346,0,0.1694644,-0.00378125,0.009283494,0,0.01421006
3523.9554,3.057864,569.1689,572.2268,-0.0048125,-0.02734425,0,0.03985048,-0.01753125,0.01601323,0,0.01587746,0.009453125,-0.1791346,0,0.1694644,0.00034375,0.009283494,0,0.01421006
3523.9563,2.438265,569.1689,571.6072,-0.004296875,-0.02734425,0,0.03985048,-0.02010937,0.01601323,0,0.01587746,0.00171875,-0.1791346,0,0.1694644,-0.001890625,0.009283494,0,0.01421006
3523.9572,1.818666,569.7902,571.6089,-0.0165,-0.02734425,0,0.03985048,-0.017875,0.01601323,0,0.01587746,-0.04039062,-0.1791346,0,0.1694644,-0.008421875,0.009283494,0,0.01421006
3523.9581,1.818666,571.0328,572.8515,-0.039875,-0.02734425,0,0.03985048,-0.01821875,0.01601323,0,0.01587746,-0.03025,-0.1791346,0,0.1694644,-0.00446875,0.009283494,0,0.01421006
3523.959,2.438265,572.2754,574.7137,-0.05139062,-0.02734425,0,0.03985048,-0.017875,0.01601323,0,0.01587746,-0.02492187,-0.1791346,0,0.1694644,-0.003609375,0.009283494,0,0.01421006
3523.9599,2.438265,572.2754,574.0932,-0.06685937,-0.02734425,0,0.03985048,-0.01598437,0.01601323,0,0.01587746,-0.01598437,-0.1791346,0,0.1694644,-0.00171875,0.009283494,0,0.01421006
3523.9608,1.818666,571.6541,573.4728,-0.0611875,-0.02734425,0,0.03985048,-0.012375,0.01601323,0,0.01587746,-0.0199375,-0.1791346,0,0.1694644,-0.004296875,0.009283494,0,0.01421006
3523.9617,2.438265,570.4115,572.8498,-0.06221875,-0.02734425,0,0.03985048,-0.008078125,0.01601323,0,0.01587746,-0.0130625,-0.1791346,0,0.1694644,-0.003609375,0.009283494,0,0.01421006
3523.9626,2.438265,569.1689,571.6072,-0.06479687,-0.02734425,0,0.03985048,-0.00653125,0.01601323,0,0.01587746,-0.007734375,-0.1791346,0,0.1694644,-0.001546875,0.009283494,0,0.01421006
3523.9635,1.818666,568.5477,570.3663,-0.06995312,-0.02734425,0,0.03985048,-0.0034375,0.01601323,0,0.01587746,-0.01615625,-0.1791346,0,0.1694644,-0.00240625,0.009283494,0,0.01421006
3523.9644,1.199067,569.7902,570.9893,-0.06376562,-0.02734425,0,0.03985048,-0.004640625,0.01601323,0,0.01587746,-0.01495312,-0.1791346,0,0.1694644,-0.00171875,0.009283494,0,0.01421006
3523.9653,0.5794686,571.0328,571.6123,-0.0639375,-0.02734425,0,0.03985048,-0.001375,0.01601323,0,0.01587746,-0.00825,-0.1791346,0,0.1694644,-0.00275,0.009283494,0,0.01421006
3523.9662,1.199067,569.7902,570.9893,-0.06582812,-0.02734425,0,0.03985048,-0.00171875,0.01601323,0,0.01587746,-0.009109375,-0.1791346,0,0.1694644,-0.0034375,0.009283494,0,0.01421006
3523.9671,3.057864,569.1689,572.2268,-0.0639375,-0.02734425,0,0.03985048,0.000859375,0.01601323,0,0.01587746,-0.00790625,-0.1791346,0,0.1694644,-0.00103125,0.009283494,0,0.01421006
3523.968,3.057864,568.5477,571.6055,-0.05534375,-0.02734425,0,0.03985048,-0.0048125,0.01601323,0,0.01587746,6.25E-16,-0.1791346,0,0.1694644,-0.00103125,0.009283494,0,0.01421006
3523.9689,3.057864,568.5477,571.6047,-0.04004687,-0.02734425,0,0.03985048,-0.0006875,0.01601323,0,0.01587746,0.01357813,-0.1791346,0,0.1694644,0.00103125,0.009283494,0,0.01421006
3523.9698,3.677462,567.9264,571.6039,-0.048125,-0.02734425,0,0.03985048,0.001546875,0.01601323,0,0.01587746,0.007734375,-0.1791346,0,0.1694644,-0.00309375,0.009283494,0,0.01421006
3523.9707,3.057864,568.5477,571.6055,-0.04864062,-0.02734425,0,0.03985048,-0.0089375,0.01601323,0,0.01587746,-0.0275,-0.1791346,0,0.1694644,-0.01203125,0.009283494,0,0.01421006
3523.9716,1.818666,569.1689,570.9876,-0.04365625,-0.02734425,0,0.03985048,-0.00584375,0.01601323,0,0.01587746,-0.01495312,-0.1791346,0,0.1694644,-0.0034375,0.009283494,0,0.01421006
3523.9725,0.5794686,569.1689,569.7484,-0.03953125,-0.02516435,0,0.03985048,-0.005671875,0.01829153,0,0.01587746,-0.01323437,-0.1729573,0,0.1694644,-0.001203125,0.01307234,0,0.01421006
3523.9734,-0.04013017,570.4115,570.3714,-0.03471875,-0.01886595,0,0.03985048,-0.01065625,0.01204358,0,0.01587746,-0.01735937,-0.180063,0,0.1694644,-0.00275,0.01022932,0,0.01421006
3523.9743,1.199067,569.7902,570.9893,-0.0226875,-0.007789383,0,0.03985048,-0.01460937,0.008163402,0,0.01587746,-0.009453125,-0.1707935,0,0.1694644,-0.002234375,0.01167821,0,0.01421006
3523.9752,1.818666,567.3051,569.1238,-0.00721875,0.008025854,0,0.03985048,-0.007734375,0.01623029,0,0.01587746,0.00034375,-0.1611027,0,0.1694644,0.001890625,0.01520552,0,0.01421006
3523.9761,2.438265,566.0625,568.5008,0.00790625,0.02347849,0,0.03985048,-0.000515625,0.02118419,0,0.01587746,0.0006875,-0.1612002,0,0.1694644,0.004296875,0.01800287,0,0.01421006
3523.977,2.438265,565.4412,567.8795,0.0006875,0.01526336,0,0.03985048,-0.01254687,0.01211036,0,0.01587746,-0.00790625,-0.1695692,0,0.1694644,0.0006875,0.01405341,0,0.01421006
3523.9779,2.438265,565.4412,566.9501,-0.01117187,0.004960322,0,0.03985048,-0.01151562,0.009942926,0,0.01587746,-0.01151562,-0.1726925,0,0.1694644,-0.001203125,0.01256056,0,0.01421006
3523.9788,0.5794686,565.4412,566.0207,-0.00103125,0.0132006,0,0.03985048,-0.0116875,0.01279281,0,0.01587746,-0.005671875,-0.1680034,0,0.1694644,0.004125,0.01741077,0,0.01421006
3523.9797,-0.04013017,566.0625,566.0224,0.00309375,0.01925814,0,0.03985048,-0.01357812,0.008318379,0,0.01587746,-0.0055,-0.1663589,0,0.1694644,0.001375,0.01513726,0,0.01421006
3523.9806,1.199067,565.4412,566.6403,0.0034375,0.01795521,0,0.03985048,-0.01701562,0.006893377,0,0.01587746,-0.009109375,-0.1708719,0,0.1694644,-0.002921875,0.01046594,0,0.01421006
3523.9815,2.438265,564.8199,567.2582,6.25E-16,0.01565492,0,0.03985048,-0.01357812,0.008879295,0,0.01587746,-0.0034375,-0.1657047,0,0.1694644,-0.002921875,0.01067195,0,0.01421006
3523.9824,3.677462,564.8199,568.4974,0.002234375,0.01733168,0,0.03985048,-0.01546875,0.007963875,0,0.01587746,0.01890625,-0.1409111,0,0.1694644,-0.000859375,0.01265946,0,0.01421006
3523.9833,3.677462,564.1987,567.8762,0.00309375,0.01829806,0,0.03985048,-0.0199375,0.0028965,0,0.01587746,0.01684375,-0.1473685,0,0.1694644,-0.001375,0.01224657,0,0.01421006
3523.9842,1.818666,564.1987,566.0173,0.0006875,0.01593174,0,0.03985048,-0.02251562,0.000609689,0,0.01587746,-0.0158125,-0.1742583,0,0.1694644,-0.00240625,0.01084521,0,0.01421006
3523.9851,0.5794686,564.1987,564.7781,0.0055,0.02093396,0,0.03985048,-0.01890625,0.004202981,0,0.01587746,-0.004296875,-0.1688937,0,0.1694644,-0.00309375,0.01103021,0,0.01421006
3523.986,0.5794686,564.1987,564.7781,0.01048438,0.02516673,0,0.03985048,-0.01959375,0.003261631,0,0.01587746,-0.0020625,-0.1612458,0,0.1694644,-0.00378125,0.008832266,0,0.01421006
3523.9869,0.5794686,564.1987,564.1569,0.0089375,0.02511994,0,0.03985048,-0.0226875,0.000685214,0,0.01587746,-0.001203125,-0.1641404,0,0.1694644,-0.0055,0.009226834,0,0.01421006
3523.9878,0.5794686,562.9561,563.5355,0.015125,0.0291055,0,0.03985048,-0.020625,0.001995197,0,0.01587746,-0.0075625,-0.1688794,0,0.1694644,6.25E-16,0.01222703,0,0.01421006
3523.9887,1.818666,562.3348,564.1534,0.02096875,0.03759083,0,0.03985048,-0.02079687,0.002750066,0,0.01587746,0.003609375,-0.1572714,0,0.1694644,0.002234375,0.01700154,0,0.01421006
3523.9896,2.438265,561.7135,564.1518,0.033,0.0469582,0,0.03985048,-0.017875,0.004658573,0,0.01587746,0.03042188,-0.1323911,0,0.1694644,0.01185938,0.02442613,0,0.01421006
3523.9905,2.438265,561.0922,563.5305,0.02801563,0.04421199,0,0.03985048,-0.0165,0.007036904,0,0.01587746,0.01254688,-0.14766,0,0.1694644,0.0055,0.01963382,0,0.01421006
3523.9914,1.818666,560.4709,562.2896,0.02217188,0.03690491,0,0.03985048,-0.01460937,0.008024612,0,0.01587746,0.00034375,-0.1622964,0,0.1694644,-0.000515625,0.01280983,0,0.01421006
3523.9923,1.199067,561.0922,562.2913,0.017875,0.03312948,0,0.03985048,-0.01684375,0.006520768,0,0.01587746,0.01289063,-0.1481558,0,0.1694644,0.001375,0.01481834,0,0.01421006
3523.9932,1.199067,561.7135,562.9126,-0.0006875,0.01493697,0,0.03985048,-0.0213125,0.001540978,0,0.01587746,0.00103125,-0.1604091,0,0.1694644,-0.002234375,0.0115503,0,0.01421006
3523.9941,1.199067,561.0922,562.2913,-0.0165,-0.001930315,0,0.03985048,-0.0199375,0.003184817,0,0.01587746,-0.007390625,-0.1696865,0,0.1694644,-0.00378125,0.009514304,0,0.01421006
3523.995,1.199067,561.0922,562.9092,-0.00790625,0.008117212,0,0.03985048,-0.01615625,0.006936002,0,0.01587746,-0.00171875,-0.1620944,0,0.1694644,-0.002921875,0.01071766,0,0.01421006
3523.9959,2.438265,560.4709,563.2181,0.006703125,0.0210909,0,0.03985048,-0.02165625,0.001258433,0,0.01587746,-0.0158125,-0.1788852,0,0.1694644,-0.00584375,0.007787698,0,0.01421006
3523.9968,3.677462,559.8496,563.5272,0.01048438,0.02661299,0,0.03985048,-0.02234375,0.000901409,0,0.01587746,-0.03025,-0.1901495,0,0.1694644,-0.00721875,0.006027843,0,0.01421006
3523.9977,3.677462,558.6071,562.2845,0.0254375,0.03963337,0,0.03985048,-0.0171875,0.005644022,0,0.01587746,-0.01340625,-0.1767074,0,0.1694644,-0.007734375,0.006222858,0,0.01421006
3523.9986,1.818666,558.6071,560.4257,0.02165625,0.03817183,0,0.03985048,-0.02045312,0.002804373,0,0.01587746,-0.007046875,-0.1669287,0,0.1694644,-0.0048125,0.008245103,0,0.01421006
3523.9995,0.5794686,557.9858,558.5652,0.01151563,0.02513804,0,0.03985048,-0.01925,0.00362315,0,0.01587746,-0.001375,-0.1644795,0,0.1694644,-0.004296875,0.009701526,0,0.01421006
3524.0004,1.199067,557.3645,558.5636,-0.002234375,0.01489999,0,0.03985048,-0.01684375,0.006350778,0,0.01587746,-0.00515625,-0.1654739,0,0.1694644,-0.00378125,0.00934671,0,0.01421006
3524.0013,2.438265,557.3645,559.8028,-0.03334375,-0.02016045,0,0.03985048,-0.01873437,0.004190855,0,0.01587746,-0.0034375,-0.1658242,0,0.1694644,-0.0034375,0.01043652,0,0.01421006
3524.0022,3.057864,556.1219,559.1798,-0.06479687,-0.0476603,0,0.03985048,-0.01684375,0.006332293,0,0.01587746,0.00275,-0.1585482,0,0.1694644,-0.0020625,0.01120225,0,0.01421006
3524.0031,3.677462,554.2581,557.9355,-0.06445312,-0.05070471,0,0.03985048,-0.01409375,0.008825394,0,0.01587746,0.0034375,-0.1578097,0,0.1694644,-0.002921875,0.01081466,0,0.01421006
3524.004,3.677462,554.2581,557.3143,-0.07803125,-0.0620454,0,0.03985048,-0.0144375,0.008734897,0,0.01587746,-0.002921875,-0.1652993,0,0.1694644,-0.007046875,0.006373384,0,0.01421006
3524.0049,3.677462,553.6368,557.0045,-0.05757812,-0.04226951,0,0.03985048,-0.0130625,0.009924024,0,0.01587746,-0.004296875,-0.1648092,0,0.1694644,-0.01151562,0.002018811,0,0.01421006
3524.0058,3.057864,553.6368,556.6946,-0.02028125,-0.005964706,0,0.03985048,-0.0144375,0.008560785,0,0.01587746,6.25E-16,-0.1625008,0,0.1694644,-0.00653125,0.00714691,0,0.01421006
3524.0067,1.818666,554.8793,556.698,-0.02320312,-0.006424466,0,0.03985048,-0.017875,0.005401508,0,0.01587746,-0.000859375,-0.1620236,0,0.1694644,-0.002234375,0.01100991,0,0.01421006
3524.0076,1.818666,554.8793,556.698,-0.0323125,-0.01900864,0,0.03985048,-0.01753125,0.00510312,0,0.01587746,-0.0034375,-0.1645447,0,0.1694644,-0.0075625,0.006384385,0,0.01421006
3524.0085,3.057864,554.2581,557.3159,-0.05603125,-0.03879545,0,0.03985048,-0.01598437,0.007643,0,0.01587746,0.00171875,-0.161312,0,0.1694644,-0.006875,0.006195701,0,0.01421006
3524.0094,4.297061,552.3942,556.6913,-0.07253125,-0.05921753,0,0.03985048,-0.015125,0.007275264,0,0.01587746,0.0199375,-0.1392883,0,0.1694644,-0.001203125,0.01276279,0,0.01421006
3524.0103,6.155858,551.1516,557.3075,-0.07975,-0.06279872,0,0.03985048,-0.01873437,0.004929022,0,0.01587746,0.02096875,-0.1434299,0,0.1694644,6.25E-16,0.01322556,0,0.01421006
3524.0112,10.49305,549.909,560.4021,-0.07132812,-0.0577215,0,0.03985048,-0.01839062,0.004192016,0,0.01587746,-0.01220312,-0.1710142,0,0.1694644,-0.0055,0.008177292,0,0.01421006
3524.0121,16.68904,549.2878,565.9768,-0.05723437,-0.04038829,0,0.03985048,-0.01942187,0.003888988,0,0.01587746,-0.006875,-0.1705433,0,0.1694644,-0.00446875,0.009085783,0,0.01421006
3524.013,16.68904,549.2878,572.7907,-0.04657812,-0.03312542,0,0.03985048,-0.01323437,0.009760831,0,0.01587746,-0.00275,-0.1633302,0,0.1694644,-0.00171875,0.01169734,0,0.01421006
3524.0139,24.12422,548.6665,576.1993,-0.06582812,-0.04864151,0,0.03985048,-0.009109375,0.01385543,0,0.01587746,-0.004640625,-0.1659253,0,0.1694644,-0.0020625,0.01158713,0,0.01421006
3524.0148,30.32021,549.2878,579.608,-0.06720312,-0.05408816,0,0.03985048,-0.01323437,0.009941357,0,0.01587746,-0.009796875,-0.1727815,0,0.1694644,-0.0034375,0.01010223,0,0.01421006
3524.0157,34.6574,547.4239,582.0813,-0.05792187,-0.04062759,0,0.03985048,-0.011,0.01198043,0,0.01587746,-0.0006875,-0.160116,0,0.1694644,-0.0061875,0.007140563,0,0.01421006
3524.0166,38.37499,545.56,583.9351,-0.03282812,-0.01939211,0,0.03985048,-0.008421875,0.0145932,0,0.01587746,0.03334375,-0.1305841,0,0.1694644,-0.003953125,0.01002278,0,0.01421006
3524.0175,39.61419,543.6962,583.3104,-0.01323437,0.003263956,0,0.03985048,-0.012375,0.01080614,0,0.01587746,0.01907813,-0.1403199,0,0.1694644,-0.000859375,0.01204388,0,0.01421006
3524.0184,39.61419,543.0749,582.6891,0.001375,0.01601716,0,0.03985048,-0.01289062,0.009999132,0,0.01587746,0.01357813,-0.1497781,0,0.1694644,-0.00446875,0.009793376,0,0.01421006
3524.0193,38.99459,543.0749,582.0695,0.00240625,0.01748985,0,0.03985048,-0.008078125,0.01507612,0,0.01587746,0.02767188,-0.1323764,0,0.1694644,0.002234375,0.01508705,0,0.01421006
3524.0202,38.37499,543.6962,582.0712,6.25E-16,0.016017,0,0.03985048,-0.007390625,0.01568106,0,0.01587746,0.02853125,-0.1346065,0,0.1694644,0.0048125,0.01885701,0,0.01421006
3524.0211,38.37499,543.6962,582.0712,-0.006875,0.007092047,0,0.03985048,-0.01701562,0.005874759,0,0.01587746,0.0130625,-0.1464785,0,0.1694644,0.00275,0.01605422,0,0.01421006
3524.022,38.37499,543.6962,581.4465,-0.02251562,-0.005772414,0,0.03985048,-0.0165,0.006796604,0,0.01587746,0.00825,-0.1560719,0,0.1694644,0.0020625,0.01552115,0,0.01421006
3524.0229,39.61419,541.8323,581.7546,-0.02114062,-0.007514512,0,0.03985048,-0.009625,0.01318974,0,0.01587746,-0.00240625,-0.160496,0,0.1694644,0.00034375,0.0142283,0,0.01421006
3524.0238,41.47299,540.5897,582.0627,-0.01821875,-0.001414997,0,0.03985048,-0.02028125,0.002884758,0,0.01587746,-0.00653125,-0.1719837,0,0.1694644,-0.0006875,0.01233871,0,0.01421006
3524.0247,42.09259,538.1046,580.1972,-0.00721875,0.006482186,0,0.03985048,-0.0240625,-0.000928342,0,0.01587746,-0.03110937,-0.1889565,0,0.1694644,-0.00034375,0.01370887,0,0.01421006
3524.0256,41.47299,536.2407,577.7137,-0.00515625,0.01159056,0,0.03985048,-0.01804687,0.00469922,0,0.01587746,-0.02217187,-0.1866999,0,0.1694644,0.002578125,0.01576003,0,0.01421006
3524.0265,40.23379,536.2407,576.4745,-0.00103125,0.01266017,0,0.03985048,-0.02165625,0.001868774,0,0.01587746,-0.031625,-0.191475,0,0.1694644,0.004125,0.01770793,0,0.01421006
3524.0274,41.47299,536.862,578.335,-0.00515625,0.01164523,0,0.03985048,-0.02217187,0.000336139,0,0.01587746,-0.03265625,-0.1945685,0,0.1694644,0.001546875,0.01543596,0,0.01421006
3524.0283,47.04938,536.2407,583.2901,-0.00446875,0.009220759,0,0.03985048,-0.0226875,0.000845683,0,0.01587746,-0.02320312,-0.1856074,0,0.1694644,-0.003953125,0.008816661,0,0.01421006
3524.0292,56.34336,534.9982,591.3415,0.000859375,0.01749116,0,0.03985048,-0.022,0.000746245,0,0.01587746,-0.02389062,-0.1839334,0,0.1694644,-0.005671875,0.008978706,0,0.01421006
3524.0301,65.01774,532.513,597.5308,0.001546875,0.01564094,0,0.03985048,-0.02303125,6.40E-05,0,0.01587746,-0.009625,-0.1728493,0,0.1694644,-0.001203125,0.01100012,0,0.01421006
3524.031,65.01774,532.513,604.9626,-0.01460937,0.001409388,0,0.03985048,-0.02526562,-0.001964862,0,0.01587746,-0.001375,-0.1616177,0,0.1694644,-0.006875,0.008044301,0,0.01421006
3524.0319,73.69212,531.2704,609.6096,0.0020625,0.0168531,0,0.03985048,-0.01753125,0.004988068,0,0.01587746,0.008078125,-0.1543178,0,0.1694644,-0.004125,0.008144112,0,0.01421006
3524.0328,82.98611,531.2704,614.2565,0.01323438,0.02866525,0,0.03985048,-0.01203125,0.01178286,0,0.01587746,0.0158125,-0.1452842,0,0.1694644,-0.004125,0.01042683,0,0.01421006
3524.0337,92.28009,531.2704,623.5505,0.007046875,0.02213737,0,0.03985048,-0.01357812,0.008564292,0,0.01587746,0.017875,-0.1441959,0,0.1694644,0.00275,0.01559726,0,0.01421006
3524.0346,98.47608,531.8917,630.3678,0.01839063,0.03392933,0,0.03985048,-0.01220312,0.01179938,0,0.01587746,0.01357813,-0.1469784,0,0.1694644,0.006703125,0.02058857,0,0.01421006
3524.0355,100.9545,532.513,633.4675,0.02492188,0.0395154,0,0.03985048,0.00103125,0.0232173,0,0.01587746,0.020625,-0.1427901,0,0.1694644,0.0034375,0.0169325,0,0.01421006
3524.0364,105.2917,530.6491,635.9409,0.0199375,0.03622886,0,0.03985048,0.005328125,0.02902938,0,0.01587746,0.03403125,-0.1247833,0,0.1694644,-0.00034375,0.01298417,0,0.01421006
3524.0373,113.966,528.164,642.1301,0.007734375,0.02156033,0,0.03985048,0.0020625,0.0248129,0,0.01587746,0.02904688,-0.1358914,0,0.1694644,-0.00275,0.01119266,0,0.01421006
3524.0382,126.358,526.3001,652.6581,-0.02698437,-0.01016933,0,0.03985048,-0.0020625,0.020854,0,0.01587746,-0.007734375,-0.165847,0,0.1694644,-0.004640625,0.008319965,0,0.01421006
3524.0391,138.1304,525.0576,663.188,-0.01392187,-0.000203555,0,0.03985048,0.00171875,0.02537374,0,0.01587746,0.00584375,-0.1586043,0,0.1694644,-0.006875,0.00739973,0,0.01421006
3524.04,138.1304,525.0576,671.2427,0.0116875,0.02811322,0,0.03985048,0.00378125,0.02581862,0,0.01587746,0.007390625,-0.1524631,0,0.1694644,-0.0055,0.007132384,0,0.01421006
3524.0409,146.1852,525.0576,676.2012,0.008078125,0.02259945,0,0.03985048,0.00034375,0.02468042,0,0.01587746,0.00378125,-0.1579929,0,0.1694644,-0.007734375,0.006856098,0,0.01421006
3524.0418,154.8596,526.3001,681.1597,0.007390625,0.02280044,0,0.03985048,0.008421875,0.03012234,0,0.01587746,0.0089375,-0.1539822,0,0.1694644,-0.006015625,0.006362222,0,0.01421006
3524.0427,162.2947,526.9214,689.2162,0.01254688,0.02802438,0,0.03985048,0.00653125,0.03077808,0,0.01587746,0.01014063,-0.1487793,0,0.1694644,-0.00721875,0.007495932,0,0.01421006
3524.0436,170.3495,525.6789,696.0284,0.009109375,0.02387438,0,0.03985048,0.008078125,0.03027911,0,0.01587746,0.02457813,-0.1404762,0,0.1694644,-0.0034375,0.008998789,0,0.01421006
3524.0445,177.7847,523.1937,700.9785,0.01925,0.03490052,0,0.03985048,0.0061875,0.0296446,0,0.01587746,0.008765625,-0.1489863,0,0.1694644,-0.0061875,0.008286338,0,0.01421006
3524.0454,182.7415,521.9511,704.6926,0.02114063,0.03624576,0,0.03985048,-0.00309375,0.01999203,0,0.01587746,0.01323438,-0.1520182,0,0.1694644,-0.003953125,0.008836676,0,0.01421006
3524.0463,183.9807,521.9511,705.9318,0.011,0.02590199,0,0.03985048,-0.01082812,0.01185998,0,0.01587746,0.03059375,-0.1277152,0,0.1694644,-0.00515625,0.008982408,0,0.01421006
3524.0472,185.2199,522.5724,707.7923,0.01289063,0.02895842,0,0.03985048,-0.011,0.0125635,0,0.01587746,0.04210938,-0.1221332,0,0.1694644,-0.002234375,0.01072366,0,0.01421006
3524.0481,185.8395,522.5724,708.4119,0.00240625,0.01635857,0,0.03985048,-0.011,0.01158385,0,0.01587746,0.03059375,-0.1288843,0,0.1694644,-0.00103125,0.01322111,0,0.01421006
3524.049,185.8395,522.5724,707.7872,-0.01323437,0.003561648,0,0.03985048,-0.01753125,0.005789907,0,0.01587746,0.03179688,-0.1313084,0,0.1694644,6.25E-16,0.01252762,0,0.01421006
3524.0499,187.0787,520.7086,706.2349,-0.0061875,0.007377827,0,0.03985048,-0.02217187,0.00087853,0,0.01587746,0.0075625,-0.1529889,0,0.1694644,-0.001546875,0.01338426,0,0.01421006
3524.0508,186.4591,518.2234,704.6825,-0.02440625,-0.007588681,0,0.04000052,-0.02801562,-0.0052148,0,0.01590731,-0.00275,-0.164812,0,0.1696585,-0.0006875,0.01106863,0,0.01425198
3524.0517,184.6003,516.9808,701.5812,-0.02629687,-0.01246185,0,0.04015062,-0.02990625,-0.006452284,0,0.01595207,0.01821875,-0.1434091,0,0.1698473,-0.007734375,0.007865003,0,0.01429336
3524.0526,183.3611,517.6021,700.9633,-0.01220312,0.004165515,0,0.04030082,-0.02578125,-0.00315172,0,0.01598192,0.03110938,-0.1298604,0,0.1700337,-0.0020625,0.00930365,0,0.01433461
3524.0535,180.2631,518.2234,698.4865,-0.00034375,0.0140025,0,0.04045135,-0.03110937,-0.007750116,0,0.01602668,0.033,-0.129584,0,0.1702196,-0.005328125,0.01027601,0,0.01437583
3524.0544,176.5455,517.6021,694.1476,0.01357813,0.02946294,0,0.04060203,-0.0323125,-0.009370541,0,0.01605653,0.02732813,-0.1330643,0,0.170405,-0.000515625,0.01124476,0,0.01441706
3524.0553,172.8279,515.7383,688.5662,0.0165,0.03128814,0,0.04075177,-0.02973437,-0.006802954,0,0.01610129,-0.008078125,-0.1706046,0,0.1705894,-0.00790625,0.006979336,0,0.0144587
3524.0562,168.4907,514.4957,682.9864,-0.0055,0.009951162,0,0.04090013,-0.03110937,-0.007752217,0,0.01614606,-0.0385,-0.1997473,0,0.1707676,-0.007046875,0.005627371,0,0.0145024
3524.0571,164.1535,513.8744,678.028,-0.02698437,-0.01172561,0,0.04104887,-0.02526562,-0.002626124,0,0.01617591,-0.02010937,-0.1810793,0,0.1709344,-0.002234375,0.01167816,0,0.01454771
3524.058,164.1535,513.8744,672.4499,-0.04967187,-0.03479318,0,0.04119786,-0.02423437,-0.000771584,0,0.01622067,-0.01048437,-0.1736116,0,0.1710935,-0.007734375,0.005852217,0,0.01459302
3524.0589,159.1968,513.2531,670.2812,-0.05585937,-0.03992754,0,0.04134488,-0.0281875,-0.005457839,0,0.01626544,-0.02251562,-0.1818891,0,0.1712468,-0.0103125,0.002827332,0,0.01463939
3524.0598,154.8596,513.2531,668.1127,-0.04004687,-0.02590313,0,0.0414891,-0.0240625,-0.000852415,0,0.01631021,-0.0144375,-0.178201,0,0.171393,-0.0048125,0.009357301,0,0.01468759
3524.0607,149.9028,512.0105,661.9133,-0.03471875,-0.0180524,0,0.04163238,-0.01735937,0.005716242,0,0.01635497,-0.007734375,-0.1679502,0,0.1715323,-0.009796875,0.002982754,0,0.01473643
3524.0616,145.5656,510.1467,655.7123,-0.026125,-0.01258475,0,0.0417762,-0.0144375,0.008411898,0,0.01639974,0.006703125,-0.1545996,0,0.1716671,-0.01495312,-0.000668855,0,0.01478611
3524.0625,142.4676,508.9041,651.3717,-0.02492187,-0.007858593,0,0.0419214,-0.006359375,0.01702595,0,0.01644451,0.0295625,-0.1343501,0,0.1717996,-0.009453125,0.003468016,0,0.01483675
3524.0634,139.3696,507.0402,646.4098,-0.008078125,0.005334205,0,0.04206836,0.002921875,0.02555828,0,0.01648927,0.044,-0.113177,0,0.1719312,-0.015125,-0.001224186,0,0.01488824
3524.0643,137.5108,505.7977,643.3085,0.00446875,0.02137206,0,0.04221674,0.001203125,0.02468732,0,0.01653404,0.02251563,-0.1448753,0,0.1720643,-0.0171875,-0.003696282,0,0.01494046
3524.0652,135.652,505.1764,640.8284,-0.0020625,0.01175519,0,0.04236504,-0.001203125,0.02144465,0,0.01656388,-0.03609375,-0.1914173,0,0.172195,-0.01598437,-0.00274083,0,0.01499279
3524.0661,133.1736,504.5551,637.7287,-0.0089375,0.007387517,0,0.04251348,0.000515625,0.02389502,0,0.01660865,-0.02578125,-0.192862,0,0.1723161,-0.01770312,-0.003603007,0,0.01504519
3524.067,133.1736,504.5551,635.8682,0.00240625,0.01687178,0,0.04266206,0.003609375,0.02642703,0,0.01665342,-0.03575,-0.1935186,0,0.1724273,-0.0158125,-0.003001607,0,0.01509773
